397
368
377
356
369
313
363
378
369
370
368
384
372
378
280
372
366
387
365
290
373
289
377
4537
380
283
364
386
367
372
372
359
360
364
367
365
375
366
385
385
361
364
305
369
383
292
359
366
362
372
374
660
282
361
284
360
371
290
298
372
292
289
224
218
299
353
354
379
365
360
355
358
363
385
370
372
367
373
352
281
365
365
364
375
361
296
361
359
358
739
1193
379
374
370
296
279
355
356
363
288
