135
126
128
128
136
121
126
122
121
128
137
124
130
128
126
130
131
120
126
129
126
130
121
130
120
128
65
66
129
121
119
127
121
130
122
129
126
129
122
118
130
127
122
120
130
69
119
126
136
126
126
128
119
129
121
122
122
126
125
121
127
127
131
136
120
122
122
119
119
130
121
132
126
119
136
119
121
141
119
126
119
126
122
121
120
124
128
136
123
119
129
121
131
128
140
129
122
121
130
125
